OID_,WKR_NR,WKR_NAME,AGS,GEN,AREA,PERCENTAGE
297,49,Salzgitter – Wolfenbüttel,03102,Salzgitter,224884380.508580386638641,18.142627638795730
298,49,Salzgitter – Wolfenbüttel,03153,Goslar,290534280.976607859134674,23.438956783673710
299,49,Salzgitter – Wolfenbüttel,03154,Helmstedt,223754.316206433461048,0.018051459298000
300,49,Salzgitter – Wolfenbüttel,03155,Northeim,121125.109362141374731,0.009771811416587
301,49,Salzgitter – Wolfenbüttel,03157,Peine,66116.119605975589366,0.005333941540184
302,49,Salzgitter – Wolfenbüttel,03158,Wolfenbüttel,723322821.871230483055115,58.354326744146668
303,49,Salzgitter – Wolfenbüttel,03159,Göttingen,65863.480815147660905,0.005313559815590
304,49,Salzgitter – Wolfenbüttel,03254,Hildesheim,174451.751025742356433,0.014073957260341
305,49,Salzgitter – Wolfenbüttel,15085,Harz,114.938406453542370,0.000009272696952
306,50,Braunschweig,03101,Braunschweig,191734740.308152645826340,99.781481648839829
307,50,Braunschweig,03102,Salzgitter,114286.463230749650393,0.059476298427933
308,50,Braunschweig,03151,Gifhorn,116066.868268058024114,0.060402846492577
309,50,Braunschweig,03154,Helmstedt,16596.608658641343936,0.008637110831577
310,50,Braunschweig,03157,Peine,76871.077350313018542,0.040004800286214
311,50,Braunschweig,03158,Wolfenbüttel,96072.172628646148951,0.049997322940551
312,51,Helmstedt – Wolfsburg,03101,Braunschweig,43041.069007143341878,0.003693855528091
313,51,Helmstedt – Wolfsburg,03103,Wolfsburg,204793894.793523728847504,17.575749809483675
314,51,Helmstedt – Wolfsburg,03151,Gifhorn,285080026.455391466617584,24.466038041381083
315,51,Helmstedt – Wolfsburg,03154,Helmstedt,675147915.912201404571533,57.942307637788147
316,51,Helmstedt – Wolfsburg,03158,Wolfenbüttel,131643.440546489146072,0.011297857181912
317,51,Helmstedt – Wolfsburg,15081,Altmarkkreis Salzwedel,362.723204181876156,0.000031129503608
318,51,Helmstedt – Wolfsburg,15083,Börde,10198.029690548557483,0.000875211727242
319,51,Helmstedt – Wolfsburg,15085,Harz,75.274011168026462,0.000006460139785
320,52,Goslar – Northeim – Osterode,03153,Goslar,677995655.645385622978210,31.948587722429224
321,52,Goslar – Northeim – Osterode,03155,Northeim,957873234.052554488182068,45.137010525479312
322,52,Goslar – Northeim – Osterode,03158,Wolfenbüttel,17559.833848875379772,0.000827456470319
323,52,Goslar – Northeim – Osterode,03159,Göttingen,486041308.872156560420990,22.903293352882852
324,52,Goslar – Northeim – Osterode,03254,Hildesheim,118073.509205373731675,0.005563873212362
325,52,Goslar – Northeim – Osterode,03255,Holzminden,55399.499252660767525,0.002610541449513
326,52,Goslar – Northeim – Osterode,15085,Harz,40437.935078491485910,0.001905520935734
327,52,Goslar – Northeim – Osterode,16062,Nordhausen,4263.889455804208410,0.000200923479647
328,53,Göttingen,03155,Northeim,87281.580384788510855,0.006885289635301
329,53,Göttingen,03159,Göttingen,1267525067.906282424926758,99.989908226499452
330,53,Göttingen,06633,Kassel,18508.048762245747639,0.001460024850037
331,53,Göttingen,06636,Werra-Meißner-Kreis,9530.610232780580191,0.000751831160304
332,53,Göttingen,16061,Eichsfeld,12609.772461265811216,0.000994733771413
333,54,Bremen I,03251,Diepholz,29309.263132531006704,0.019039887924847
334,54,Bremen I,03356,Osterholz,0.046192259937495,0.000000030007423
335,54,Bremen I,03361,Verden,20569.280163226205332,0.013362218873661
336,54,Bremen I,03401,Delmenhorst,25.995604551585771,0.000016887268539
337,54,Bremen I,04011,Bremen,153886207.322219133377075,99.967581148185772
338,55,Bremen II – Bremerhaven,03352,Cuxhaven,325066.514534479414579,0.122163561617652
339,55,Bremen II – Bremerhaven,03356,Osterholz,80159.884343124896986,0.030124963760844
340,55,Bremen II – Bremerhaven,03401,Delmenhorst,25133.463240725093783,0.009445431159436
341,55,Bremen II – Bremerhaven,03461,Wesermarsch,102960.687919600415626,0.038693755832940
342,55,Bremen II – Bremerhaven,04011,Bremen,171632207.087440758943558,64.501265952067797
343,55,Bremen II – Bremerhaven,04012,Bremerhaven,93925694.316501051187515,35.298306137581434
344,56,Prignitz – Ostprignitz-Ruppin – Havelland I,03354,Lüchow-Dannenberg,52013.939291767695977,0.000916262903754
345,56,Prignitz – Ostprignitz-Ruppin – Havelland I,12051,Brandenburg an der Havel,92295.991822445037542,0.001625860194854
346,56,Prignitz – Ostprignitz-Ruppin – Havelland I,12063,Havelland,1009584964.435659050941467,17.784564362849768
347,56,Prignitz – Ostprignitz-Ruppin – Havelland I,12065,Oberhavel,288600.696991214703303,0.005083908587795
348,56,Prignitz – Ostprignitz-Ruppin – Havelland I,12068,Ostprignitz-Ruppin,2527353626.764839172363281,44.521149607260817
349,56,Prignitz – Ostprignitz-Ruppin – Havelland I,12069,Potsdam-Mittelmark,36452.066662449971773,0.000642129338841
350,56,Prignitz – Ostprignitz-Ruppin – Havelland I,12070,Prignitz,2139042068.023135900497437,37.680762564511369
351,56,Prignitz – Ostprignitz-Ruppin – Havelland I,13071,Mecklenburgische Seenplatte,100694.077587041334482,0.001773798508188
352,56,Prignitz – Ostprignitz-Ruppin – Havelland I,13076,Ludwigslust-Parchim,163604.243203825026285,0.002882006265733
353,56,Prignitz – Ostprignitz-Ruppin – Havelland I,15090,Stendal,34031.419707122884574,0.000599487903902
354,57,Uckermark – Barnim I,11000,Berlin,18093.883544744039682,0.000424837398172
355,57,Uckermark – Barnim I,12060,Barnim,1177441609.437530517578125,27.645874287634935
356,57,Uckermark – Barnim I,12064,Märkisch-Oderland,30567.397868060485052,0.000717710697488
357,57,Uckermark – Barnim I,12065,Oberhavel,231980.138247889059130,0.005446804060452
358,57,Uckermark – Barnim I,12073,Uckermark,3081235676.193618297576904,72.346223771824356
359,57,Uckermark – Barnim I,13071,Mecklenburgische Seenplatte,4092.719005344512425,0.000096095461728
360,57,Uckermark – Barnim I,13075,Vorpommern-Greifswald,51808.776002812453953,0.001216450053140
361,58,Oberhavel – Havelland II,11000,Berlin,7260.072536741735348,0.000328807322697
362,58,Oberhavel – Havelland II,12054,Potsdam,1060.353078969795661,0.000048023191951
363,58,Oberhavel – Havelland II,12060,Barnim,228064.295508953829994,0.010328989142964
364,58,Oberhavel – Havelland II,12063,Havelland,397900820.403235793113708,18.020853482346229
365,58,Oberhavel – Havelland II,12065,Oberhavel,1809345600.552848577499390,81.944922690653172
366,58,Oberhavel – Havelland II,12068,Ostprignitz-Ruppin,254086.718145780818304,0.011507539780579
367,58,Oberhavel – Havelland II,12069,Potsdam-Mittelmark,32788.237588974421669,0.001484973127063
368,58,Oberhavel – Havelland II,12073,Uckermark,200219.294974090531468,0.009067894294388
369,58,Oberhavel – Havelland II,13071,Mecklenburgische Seenplatte,32184.915862412770366,0.001457648799292
370,59,Märkisch-Oderland – Barnim II,11000,Berlin,11774.412398089883936,0.000477074579420
371,59,Märkisch-Oderland – Barnim II,12053,Frankfurt (Oder),34214.190371927405067,0.001386287479154
372,59,Märkisch-Oderland – Barnim II,12060,Barnim,305765443.479403972625732,12.388976656928202
373,59,Märkisch-Oderland – Barnim II,12064,Märkisch-Oderland,2162182787.635136604309082,87.607127146884451
374,59,Märkisch-Oderland – Barnim II,12067,Oder-Spree,50170.098851278758957,0.002032787539597
375,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,12051,Brandenburg an der Havel,229588077.026046365499496,7.285114257477606
376,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,12063,Havelland,320907391.899908602237701,10.182789308326116
377,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,12069,Potsdam-Mittelmark,2218596844.278878211975098,70.398827810284089
378,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,12072,Teltow-Fläming,382315377.608427822589874,12.131340809793510
379,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,15082,Anhalt-Bitterfeld,31.521255340543576,0.000001000208502
380,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,15086,Jerichower Land,41243.031676035003329,0.001308692515642
381,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,15090,Stendal,5235.558118442295381,0.000166130748550
382,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,15091,Wittenberg,14247.789049090928529,0.000452100006601
383,61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,11000,Berlin,6850.036448754105550,0.001016684833232
384,61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,12054,Potsdam,187140304.832385331392288,27.775430252504812
385,61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,12063,Havelland,65742.297507583352854,0.009757495055364
386,61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,12069,Potsdam-Mittelmark,376144796.870878875255585,55.827543829680096
387,61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,12072,Teltow-Fläming,110404341.251146301627159,16.386251388986086
388,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,11000,Berlin,16.560928525246709,0.000000410604171
389,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12061,Dahme-Spreewald,2279719093.862777233123779,56.522324097249729
390,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12062,Elbe-Elster,50000.367047749350604,0.001239686485437
391,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12066,Oberspreewald-Lausitz,139299293.343516141176224,3.453723674147553
392,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12067,Oder-Spree,225545.323860841279384,0.005592068745751
393,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12069,Potsdam-Mittelmark,94005.149154156926670,0.002330721149639
394,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12071,Spree-Neiße,106066.602071850284119,0.002629767357890
395,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12072,Teltow-Fläming,1613809718.707605361938477,40.012068240181726
396,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,15091,Wittenberg,3684.429031646898693,0.000091350066945
397,63,Frankfurt (Oder) – Oder-Spree,11000,Berlin,9592.391757557279561,0.000397908266906
398,63,Frankfurt (Oder) – Oder-Spree,12053,Frankfurt (Oder),148101123.021658152341843,6.143479403035217
399,63,Frankfurt (Oder) – Oder-Spree,12061,Dahme-Spreewald,346262.005749816657044,0.014363520390501
400,63,Frankfurt (Oder) – Oder-Spree,12064,Märkisch-Oderland,109673.095715636620298,0.004549421306533
401,63,Frankfurt (Oder) – Oder-Spree,12067,Oder-Spree,2262119174.869998931884766,93.836442793161908
402,63,Frankfurt (Oder) – Oder-Spree,12071,Spree-Neiße,17380.610247780670761,0.000720976444276
403,64,Cottbus – Spree-Neiße,12052,Cottbus,165441607.180649071931839,9.055062920120143
404,64,Cottbus – Spree-Neiße,12061,Dahme-Spreewald,44277.236895899593947,0.002423411938834
405,64,Cottbus – Spree-Neiße,12066,Oberspreewald-Lausitz,355540.736183137458283,0.019459698147690
406,64,Cottbus – Spree-Neiße,12067,Oder-Spree,57181.742127999379591,0.003129710123559
407,64,Cottbus – Spree-Neiße,12071,Spree-Neiße,1661049836.400073528289795,90.913712930958511
408,64,Cottbus – Spree-Neiße,14625,Bautzen,103615.205212915810989,0.005671138105299
409,64,Cottbus – Spree-Neiße,14626,Görlitz,9749.762437542342013,0.000533630649706
410,65,Elbe-Elster – Oberspreewald-Lausitz II,12061,Dahme-Spreewald,132701.485389815032249,0.004438978846318
411,65,Elbe-Elster – Oberspreewald-Lausitz II,12062,Elbe-Elster,1902840657.465351819992065,63.651656962165802
412,65,Elbe-Elster – Oberspreewald-Lausitz II,12066,Oberspreewald-Lausitz,1086055300.110811710357666,36.329484097043569
413,65,Elbe-Elster – Oberspreewald-Lausitz II,12071,Spree-Neiße,285650.498121917480603,0.009555254900716
414,65,Elbe-Elster – Oberspreewald-Lausitz II,12072,Teltow-Fläming,60686.264772845992411,0.002030007763646
415,65,Elbe-Elster – Oberspreewald-Lausitz II,14625,Bautzen,14442.130111976182889,0.000483101676477
416,65,Elbe-Elster – Oberspreewald-Lausitz II,14627,Meißen,6646.631261980714953,0.000222335533657
417,65,Elbe-Elster – Oberspreewald-Lausitz II,14730,Nordsachsen,4213.104104957477830,0.000140931956747
418,65,Elbe-Elster – Oberspreewald-Lausitz II,15091,Wittenberg,59439.761108664490166,0.001988311143741
419,66,Altmark,03151,Gifhorn,1653.826486698376129,0.000034886348678
420,66,Altmark,03354,Lüchow-Dannenberg,90991.028430814025342,0.001919394065811
421,66,Altmark,03360,Uelzen,2244.665824292824254,0.000047349704000
422,66,Altmark,12063,Havelland,77111.484328855483909,0.001626614491331
423,66,Altmark,12068,Ostprignitz-Ruppin,11780.937290693873365,0.000248510886352
424,66,Altmark,12070,Prignitz,17434.280207344916562,0.000367764323019
425,66,Altmark,15081,Altmarkkreis Salzwedel,2303037178.747685909271240,48.581008155016825
426,66,Altmark,15083,Börde,200669.524812249146635,0.004232987600603
427,66,Altmark,15086,Jerichower Land,95275.694822979203309,0.002009776198961
428,66,Altmark,15090,Stendal,2437077818.030639171600342,51.408504580258963
429,67,Börde – Jerichower Land,03154,Helmstedt,26362.239716284224414,0.000664550706832
430,67,Börde – Jerichower Land,12063,Havelland,20791.281627617303457,0.000524115592995
431,67,Börde – Jerichower Land,12069,Potsdam-Mittelmark,63020.099695060998783,0.001588637848972
432,67,Börde – Jerichower Land,15003,Magdeburg,665340.877946451772004,0.016772199763072
433,67,Börde – Jerichower Land,15081,Altmarkkreis Salzwedel,156494.165044088120339,0.003944972396670
434,67,Börde – Jerichower Land,15082,Anhalt-Bitterfeld,20308.968787596855691,0.000511957242938
435,67,Börde – Jerichower Land,15083,Börde,2375952628.065510272979736,59.894038419083692
436,67,Börde – Jerichower Land,15085,Harz,280807.499189519032370,0.007078716530858
437,67,Börde – Jerichower Land,15086,Jerichower Land,1589377667.530299663543701,40.065717622914107
438,67,Börde – Jerichower Land,15089,Salzlandkreis,165762.821296209731372,0.004178620680352
439,67,Börde – Jerichower Land,15090,Stendal,197558.707635996077443,0.004980145094395
440,68,Harz,03153,Goslar,11231.019291917516966,0.000479235461632
441,68,Harz,03154,Helmstedt,27.911531961373385,0.000001191004624
442,68,Harz,03158,Wolfenbüttel,3.154127905816907,0.000000134588848
443,68,Harz,15083,Börde,119279.661229068122339,0.005089746711905
444,68,Harz,15085,Harz,2106674854.298574686050415,89.893291968078856
445,68,Harz,15087,Mansfeld-Südharz,200883.949923044972820,0.008571858882393
446,68,Harz,15089,Salzlandkreis,236514837.135829687118530,10.092253802741059
447,68,Harz,16062,Nordhausen,7314.600725487662203,0.000312119137562
448,69,Magdeburg,15003,Magdeburg,200322273.618560731410980,33.866462171190086
449,69,Magdeburg,15082,Anhalt-Bitterfeld,10568.136323398126478,0.001786647997505
450,69,Magdeburg,15083,Börde,177584.462632583716186,0.030022410275700
451,69,Magdeburg,15086,Jerichower Land,119141.853548023325857,0.020142109029137
452,69,Magdeburg,15089,Salzlandkreis,390876778.911853611469269,66.081586473109994
453,70,Dessau – Wittenberg,12062,Elbe-Elster,47779.763066642044578,0.002180769441256
454,70,Dessau – Wittenberg,12069,Potsdam-Mittelmark,769.940851171731993,0.000035141728884
455,70,Dessau – Wittenberg,12072,Teltow-Fläming,70777.739850763391587,0.003230445742739
456,70,Dessau – Wittenberg,14730,Nordsachsen,70354.505502187166712,0.003211128431923
457,70,Dessau – Wittenberg,15001,Dessau-Roßlau,246213681.357812136411667,11.237713162690852
458,70,Dessau – Wittenberg,15082,Anhalt-Bitterfeld,511668.810632655222435,0.023353646704257
459,70,Dessau – Wittenberg,15091,Wittenberg,1944043908.219521999359131,88.730275652305139
460,71,Anhalt,14730,Nordsachsen,5307.741921841896328,0.000233932545268
461,71,Anhalt,15001,Dessau-Roßlau,141407.782447525562020,0.006232383366743
462,71,Anhalt,15082,Anhalt-Bitterfeld,1460827430.955067873001099,64.384268141282988
463,71,Anhalt,15083,Börde,71588.831493341494934,0.003155194395395
464,71,Anhalt,15086,Jerichower Land,48130.963102480513044,0.002121316158653
465,71,Anhalt,15087,Mansfeld-Südharz,35857.460613092320273,0.001580375826780
466,71,Anhalt,15088,Saalekreis,186157.619937632931396,0.008204680350760
467,71,Anhalt,15089,Salzlandkreis,807384739.081988096237183,35.584542316712160
468,71,Anhalt,15091,Wittenberg,219215.978113625926198,0.009661688996690
469,72,Halle,14730,Nordsachsen,2360.229743326167409,0.000568257309485
470,72,Halle,15002,Halle (Saale),135672805.749464631080627,32.665067366206976
471,72,Halle,15082,Anhalt-Bitterfeld,29126.261766510058806,0.007012542399143
472,72,Halle,15088,Saalekreis,279640957.831193089485168,67.327351825939601
473,73,Burgenland – Saalekreis,14729,Leipzig,34658.110989781038370,0.002017214025291
474,73,Burgenland – Saalekreis,14730,Nordsachsen,5703.040317457760466,0.000331935370585
475,73,Burgenland – Saalekreis,15002,Halle (Saale),57877.216069102745678,0.003368640952008
476,73,Burgenland – Saalekreis,15084,Burgenlandkreis,1418863029.472245454788208,82.582412061137717
477,73,Burgenland – Saalekreis,15088,Saalekreis,298920109.813215911388397,17.398116075473098
478,73,Burgenland – Saalekreis,16052,Gera,435.431442310416628,0.000025343516637
479,73,Burgenland – Saalekreis,16065,Kyffhäuserkreis,404.528954665330275,0.000023544892023
480,73,Burgenland – Saalekreis,16068,Sömmerda,16322.628656252330984,0.000950029719298
481,73,Burgenland – Saalekreis,16071,Weimarer Land,22014.474161399088189,0.001281313515641
482,73,Burgenland – Saalekreis,16074,Saale-Holzland-Kreis,39742.434001917994465,0.002313138049893
483,73,Burgenland – Saalekreis,16077,Altenburger Land,157391.668306923500495,0.009160703561320
484,74,Mansfeld,15002,Halle (Saale),36631.350461627414916,0.001580270139389
485,74,Mansfeld,15082,Anhalt-Bitterfeld,23132.755727523894166,0.000997943091295
486,74,Mansfeld,15084,Burgenlandkreis,96314.714310810173629,0.004155000159457
487,74,Mansfeld,15085,Harz,419031.904778659867588,0.018076964082085
488,74,Mansfeld,15087,Mansfeld-Südharz,1455611153.758735418319702,62.794814055695014
489,74,Mansfeld,15088,Saalekreis,861646175.412122488021851,37.171267358791560
490,74,Mansfeld,15089,Salzlandkreis,169109.126068284938810,0.007295338524411
491,74,Mansfeld,16062,Nordhausen,497.668614255198975,0.000021469338163
492,74,Mansfeld,16065,Kyffhäuserkreis,41530.248176815992338,0.001791607741680
493,75,Berlin-Mitte,11000,Berlin,39522406.803606159985065,100.000000002350319
494,76,Berlin-Pankow,11000,Berlin,96997924.710732758045197,99.979222150881725
495,76,Berlin-Pankow,12060,Barnim,4761.597091872881720,0.004907948029415
496,76,Berlin-Pankow,12065,Oberhavel,15397.504443862020707,0.015870757255405
497,77,Berlin-Reinickendorf,11000,Berlin,89567950.449238106608391,99.980438046104354
498,77,Berlin-Reinickendorf,12065,Oberhavel,17524.582446797758166,0.019561856901023
499,78,Berlin-Spandau – Charlottenburg Nord,11000,Berlin,100615182.990609899163246,99.971367534065323
500,78,Berlin-Spandau – Charlottenburg Nord,12054,Potsdam,6155.886115851132672,0.006116495891510
501,78,Berlin-Spandau – Charlottenburg Nord,12063,Havelland,22661.135256913941703,0.022516131404537
502,79,Berlin-Steglitz-Zehlendorf,11000,Berlin,102713673.932196319103241,99.993433125326149
503,79,Berlin-Steglitz-Zehlendorf,12054,Potsdam,4698.774332463235623,0.004574333280049
504,79,Berlin-Steglitz-Zehlendorf,12069,Potsdam-Mittelmark,2047.480339305869848,0.001993255430810
505,80,Berlin-Charlottenburg-Wilmersdorf,11000,Berlin,57123422.834272824227810,100.000000000001464
506,81,Berlin-Tempelhof-Schöneberg,11000,Berlin,53196579.395311407744884,99.998343345697847
507,81,Berlin-Tempelhof-Schöneberg,12072,Teltow-Fläming,881.407407433547633,0.001656859925166
508,82,Berlin-Neukölln,11000,Berlin,45044514.080540597438812,100.000000567436103
509,83,Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost,11000,Berlin,26805086.791369155049324,100.000000000195797
510,84,Berlin-Treptow-Köpenick,11000,Berlin,167708393.043520689010620,99.981634456457300
511,84,Berlin-Treptow-Köpenick,12061,Dahme-Spreewald,5599.192193389472777,0.003338034411824
512,84,Berlin-Treptow-Köpenick,12067,Oder-Spree,25207.085808286818065,0.015027546285908
513,85,Berlin-Marzahn-Hellersdorf,11000,Berlin,61510499.220058001577854,99.985249606870156
514,85,Berlin-Marzahn-Hellersdorf,12060,Barnim,9073.988917917125946,0.014749759120668
515,86,Berlin-Lichtenberg,11000,Berlin,52185593.081812411546707,100.000000372729787
516,87,Aachen I,05334,Städteregion Aachen,163640337.673944264650345,99.999992339019343
517,88,Aachen II,05334,Städteregion Aachen,540107446.015122175216675,99.870784398943400
518,88,Aachen II,05358,Düren,639314.247835447546095,0.118215025324718
519,88,Aachen II,05366,Euskirchen,58609.215251568137319,0.010837377531760
520,88,Aachen II,05370,Heinsberg,0.917761526383079,0.000000169702462
521,89,Heinsberg,05116,Mönchengladbach,25858.327987002867303,0.004120528626153
522,89,Heinsberg,05166,Viersen,2757.968761282415926,0.000439482755289
523,89,Heinsberg,05334,Städteregion Aachen,1523.579224513182680,0.000242782588726
524,89,Heinsberg,05358,Düren,309448.861429301090539,0.049310724672174
525,89,Heinsberg,05370,Heinsberg,627207994.159426450729370,99.945692381381761
526,90,Düren,05334,Städteregion Aachen,716672.305949825095013,0.076222486881819
527,90,Düren,05358,Düren,939081786.924433350563049,99.877096673824056
528,90,Düren,05362,Rhein-Erft-Kreis,156834.004815670574317,0.016680256479064
529,90,Düren,05366,Euskirchen,208526.134524844383122,0.022178030909498
530,90,Düren,05370,Heinsberg,73550.860645354216103,0.007822584274771
531,91,Rhein-Erft-Kreis I,05162,Rhein-Kreis Neuss,684489.464904512977228,0.130777150400031
532,91,Rhein-Erft-Kreis I,05315,Köln,142598.621278844948392,0.027244599512459
533,91,Rhein-Erft-Kreis I,05358,Düren,99408.488739115811768,0.018992781553897
534,91,Rhein-Erft-Kreis I,05362,Rhein-Erft-Kreis,522474925.091313540935516,99.822985396047955
535,92,Euskirchen – Rhein-Erft-Kreis II,05315,Köln,3706.333118267792088,0.000259250176729
536,92,Euskirchen – Rhein-Erft-Kreis II,05334,Städteregion Aachen,86480.505902942808461,0.006049128808332
537,92,Euskirchen – Rhein-Erft-Kreis II,05358,Düren,342325.265559126215521,0.023944929601103
538,92,Euskirchen – Rhein-Erft-Kreis II,05362,Rhein-Erft-Kreis,179191635.100663483142853,12.534076561903099
539,92,Euskirchen – Rhein-Erft-Kreis II,05366,Euskirchen,1249667554.837785243988037,87.411607134807838
540,92,Euskirchen – Rhein-Erft-Kreis II,05382,Rhein-Sieg-Kreis,318468.515368796070106,0.022276200292194
541,92,Euskirchen – Rhein-Erft-Kreis II,07131,Ahrweiler,8983.172015577792990,0.000628353917016
542,92,Euskirchen – Rhein-Erft-Kreis II,07233,Vulkaneifel,15732.180401281910235,0.001100432804938
543,93,Köln I,05315,Köln,128562150.525273591279984,99.970541229711216
544,93,Köln I,05378,Rheinisch-Bergischer Kreis,10423.619653576977726,0.008105456342191
545,93,Köln I,05382,Rhein-Sieg-Kreis,27460.253588411298551,0.021353224120181
546,94,Köln II,05315,Köln,102547606.742337435483932,99.953825467252742
547,94,Köln II,05362,Rhein-Erft-Kreis,47373.493546125981084,0.046175255143507
548,95,Köln III,05315,Köln,123111098.398563668131828,99.856369603219278
549,95,Köln III,05316,Leverkusen,805.053734948553029,0.000652985347001
550,95,Köln III,05362,Rhein-Erft-Kreis,176274.029666571557755,0.142977236713854
551,96,Bonn,05314,Bonn,141378658.477820008993149,99.801290554214233
552,96,Bonn,05382,Rhein-Sieg-Kreis,281491.905954767426010,0.198709308726809
553,97,Rhein-Sieg-Kreis I,05315,Köln,25726.352469663564989,0.003896636409222
554,97,Rhein-Sieg-Kreis I,05374,Oberbergischer Kreis,25562.417745696868224,0.003871806071734
555,97,Rhein-Sieg-Kreis I,05378,Rheinisch-Bergischer Kreis,23695.163049518538173,0.003588982743281
556,97,Rhein-Sieg-Kreis I,05382,Rhein-Sieg-Kreis,660142006.315298676490784,99.988266121214139
557,97,Rhein-Sieg-Kreis I,07132,Altenkirchen (Westerwald),2457.618110199995044,0.000372242595193
558,97,Rhein-Sieg-Kreis I,07138,Neuwied,27.037054144502576,0.000004095161555
559,98,Rhein-Sieg-Kreis II,05314,Bonn,206380.924099974829005,0.041999654984609
560,98,Rhein-Sieg-Kreis II,05362,Rhein-Erft-Kreis,10835.139902705655913,0.002205010659818
561,98,Rhein-Sieg-Kreis II,05366,Euskirchen,145034.600185195653467,0.029515340117666
562,98,Rhein-Sieg-Kreis II,05382,Rhein-Sieg-Kreis,491014033.405489861965179,99.924060741398620
563,98,Rhein-Sieg-Kreis II,07131,Ahrweiler,10787.298722021643698,0.002195274715997
564,98,Rhein-Sieg-Kreis II,07138,Neuwied,119.216819472057978,0.000024261279515
565,99,Oberbergischer Kreis,05374,Oberbergischer Kreis,917498853.542523026466370,99.970001996630700
566,99,Oberbergischer Kreis,05378,Rheinisch-Bergischer Kreis,157466.939883927698247,0.017157482250598
567,99,Oberbergischer Kreis,05382,Rhein-Sieg-Kreis,88927.414927259713295,0.009689465892527
568,99,Oberbergischer Kreis,05954,Ennepe-Ruhr-Kreis,11716.619871319735466,0.001276634305762
569,99,Oberbergischer Kreis,05962,Märkischer Kreis,3898.300573749142586,0.000424755970688
570,99,Oberbergischer Kreis,05966,Olpe,12691.343187836358993,0.001382839443264
571,99,Oberbergischer Kreis,07132,Altenkirchen (Westerwald),613.278217219535122,0.000066822344642
572,100,Rheinisch-Bergischer Kreis,05120,Remscheid,8271.337995121870335,0.001888391271216
573,100,Rheinisch-Bergischer Kreis,05122,Solingen,26883.919194482383318,0.006137744385839
574,100,Rheinisch-Bergischer Kreis,05158,Mettmann,5300.480514795754061,0.001210128414930
575,100,Rheinisch-Bergischer Kreis,05315,Köln,165171.643928285251604,0.037709581065425
576,100,Rheinisch-Bergischer Kreis,05316,Leverkusen,61273.027580362904700,0.013988964120675
577,100,Rheinisch-Bergischer Kreis,05374,Oberbergischer Kreis,193239.808412884507561,0.044117695066211
578,100,Rheinisch-Bergischer Kreis,05378,Rheinisch-Bergischer Kreis,437543341.305156290531158,99.893515050002463
579,100,Rheinisch-Bergischer Kreis,05382,Rhein-Sieg-Kreis,6274.416548542446435,0.001432483287375
580,101,Leverkusen – Köln IV,05158,Mettmann,2131.211542321535944,0.001628718536220
581,101,Leverkusen – Köln IV,05315,Köln,52082714.001485280692577,39.802750701344600
582,101,Leverkusen – Köln IV,05316,Leverkusen,78662080.883827000856400,60.115284986467543
583,101,Leverkusen – Köln IV,05378,Rheinisch-Bergischer Kreis,105120.052995700069005,0.080335046729336
584,102,Wuppertal I,05120,Remscheid,16688.462279157869489,0.012797927845101
585,102,Wuppertal I,05122,Solingen,4478.705253422336682,0.003434597251321
586,102,Wuppertal I,05124,Wuppertal,130306303.846807092428207,99.928360474287729
587,102,Wuppertal I,05158,Mettmann,55949.470183256271412,0.042906127023530
588,102,Wuppertal I,05954,Ennepe-Ruhr-Kreis,16300.761470134813862,0.012500610638976
589,103,Solingen – Remscheid – Wuppertal II,05120,Remscheid,74027877.642592042684555,36.844414569879675
590,103,Solingen – Remscheid – Wuppertal II,05122,Solingen,88925443.808058351278305,44.259082143259455
