OID_,WKR_NR,WKR_NAME,AGS,GEN,AREA,PERCENTAGE
1,1,Flensburg – Schleswig,01001,Flensburg,56863126.329496793448925,2.674578909933881
2,1,Flensburg – Schleswig,01051,Dithmarschen,17133.781794434482435,0.000805893984254
3,1,Flensburg – Schleswig,01054,Nordfriesland,101581.404505153404898,0.004777920238797
4,1,Flensburg – Schleswig,01058,Rendsburg-Eckernförde,100471.181665242547751,0.004725700482610
5,1,Flensburg – Schleswig,01059,Schleswig-Flensburg,2068975848.600774526596069,97.315070890847323
6,2,Nordfriesland – Dithmarschen Nord,01051,Dithmarschen,695702504.724081039428711,25.008830473552273
7,2,Nordfriesland – Dithmarschen Nord,01054,Nordfriesland,2085441118.322016000747681,74.966588500892726
8,2,Nordfriesland – Dithmarschen Nord,01058,Rendsburg-Eckernförde,4445.295057325948619,0.000159797657388
9,2,Nordfriesland – Dithmarschen Nord,01059,Schleswig-Flensburg,64493.976065128816117,0.002318403201118
10,3,Steinburg – Dithmarschen Süd,01004,Neumünster,6421.568623297094746,0.000319117605077
11,3,Steinburg – Dithmarschen Süd,01051,Dithmarschen,744964760.644975304603577,37.020763029964940
12,3,Steinburg – Dithmarschen Süd,01056,Pinneberg,65923.441496766099590,0.003276042350860
13,3,Steinburg – Dithmarschen Süd,01058,Rendsburg-Eckernförde,307040.267341239901725,0.015258258616228
14,3,Steinburg – Dithmarschen Süd,01060,Segeberg,211138433.183335572481155,10.492450535017227
15,3,Steinburg – Dithmarschen Süd,01061,Steinburg,1054498368.197157144546509,52.402927315263980
16,3,Steinburg – Dithmarschen Süd,03359,Stade,45615.935266616797890,0.002266867936724
17,4,Rendsburg-Eckernförde,01002,Kiel,86930.493549932012684,0.004018012309503
18,4,Rendsburg-Eckernförde,01004,Neumünster,61646.620959777224925,0.002849367025777
19,4,Rendsburg-Eckernförde,01051,Dithmarschen,125587.167707109765615,0.005804761541737
20,4,Rendsburg-Eckernförde,01057,Plön,20160.295655766662094,0.000931828554057
21,4,Rendsburg-Eckernförde,01058,Rendsburg-Eckernförde,2162739730.179457187652588,99.963942492993496
22,4,Rendsburg-Eckernförde,01059,Schleswig-Flensburg,216326.604983266501222,0.009998826950138
23,4,Rendsburg-Eckernförde,01060,Segeberg,889.848985559704033,0.000041129689152
24,4,Rendsburg-Eckernförde,01061,Steinburg,267162.413631886651274,0.012348507672891
25,5,Kiel,01002,Kiel,119468761.424916714429855,83.529707985755124
26,5,Kiel,01057,Plön,34695.763131641455402,0.024258449892362
27,5,Kiel,01058,Rendsburg-Eckernförde,23521176.435996774584055,16.445445451571146
28,6,Plön – Neumünster,01002,Kiel,39373.819456172415812,0.003027084163580
29,6,Plön – Neumünster,01004,Neumünster,71753612.452780172228813,5.516463145701382
30,6,Plön – Neumünster,01055,Ostholstein,115942.493113746168092,0.008913732262660
31,6,Plön – Neumünster,01057,Plön,1082364572.858286619186401,83.212873502568996
32,6,Plön – Neumünster,01058,Rendsburg-Eckernförde,110866.689156826105318,0.008523501241447
33,6,Plön – Neumünster,01060,Segeberg,146330796.243293374776840,11.250004243179943
34,7,Pinneberg,01056,Pinneberg,662938730.864620566368103,99.989981575816373
35,7,Pinneberg,01060,Segeberg,7599.872834475718264,0.001146276585329
36,7,Pinneberg,01061,Steinburg,18570.654499131916964,0.002800981923016
37,7,Pinneberg,02000,Hamburg,33581.682458028262772,0.005065071105265
38,7,Pinneberg,03359,Stade,5491.287963852407302,0.000828242123698
39,8,Segeberg – Stormarn-Mitte,01053,Herzogtum Lauenburg,13187.262901950418382,0.000988601085946
40,8,Segeberg – Stormarn-Mitte,01055,Ostholstein,138578.626606793288374,0.010388735082554
41,8,Segeberg – Stormarn-Mitte,01056,Pinneberg,17308.789954603573278,0.001297576962919
42,8,Segeberg – Stormarn-Mitte,01057,Plön,125075.688566354452632,0.009376468980825
43,8,Segeberg – Stormarn-Mitte,01060,Segeberg,987055757.364239335060120,73.995976335244862
44,8,Segeberg – Stormarn-Mitte,01062,Stormarn,346532675.169578731060028,25.978292958555659
45,8,Segeberg – Stormarn-Mitte,02000,Hamburg,49080.454554604293662,0.003679382979786
46,9,Ostholstein – Stormarn-Nord,01003,Lübeck,66849.282789028991829,0.004357622627852
47,9,Ostholstein – Stormarn-Nord,01053,Herzogtum Lauenburg,1075.389234771952488,0.000070100085860
48,9,Ostholstein – Stormarn-Nord,01055,Ostholstein,1392924365.061733245849609,90.798860942693210
49,9,Ostholstein – Stormarn-Nord,01057,Plön,166548.124738917395007,0.010856569385779
50,9,Ostholstein – Stormarn-Nord,01060,Segeberg,131149.512964715628186,0.008549083273346
51,9,Ostholstein – Stormarn-Nord,01062,Stormarn,140776716.463158875703812,9.176640040710902
52,10,Herzogtum Lauenburg – Stormarn-Süd,01003,Lübeck,68321.001877282542409,0.005066886597342
53,10,Herzogtum Lauenburg – Stormarn-Süd,01053,Herzogtum Lauenburg,1070098380.814874887466431,79.361645681476304
54,10,Herzogtum Lauenburg – Stormarn-Süd,01062,Stormarn,278157477.921207606792450,20.628977299849673
55,10,Herzogtum Lauenburg – Stormarn-Süd,02000,Hamburg,41549.323970107085188,0.003081420163172
56,10,Herzogtum Lauenburg – Stormarn-Süd,03355,Lüneburg,604.931422604072395,0.000044863494874
57,10,Herzogtum Lauenburg – Stormarn-Süd,13074,Nordwestmecklenburg,5031.501705476342067,0.000373150976354
58,10,Herzogtum Lauenburg – Stormarn-Süd,13076,Ludwigslust-Parchim,10931.823137896950357,0.000810736180968
59,11,Lübeck,01003,Lübeck,211441679.830294996500015,52.381846542078357
60,11,Lübeck,01053,Herzogtum Lauenburg,191992191.815113693475723,47.563496170709215
61,11,Lübeck,01055,Ostholstein,152259.536011649121065,0.037720262420974
62,11,Lübeck,01062,Stormarn,65071.694972550372768,0.016120641602076
63,11,Lübeck,13074,Nordwestmecklenburg,3253.152920781554712,0.000805925100534
64,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,01003,Lübeck,6485.090362297298270,0.000178136510426
65,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,01053,Herzogtum Lauenburg,35457.441443837684346,0.000973967136086
66,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,03354,Lüchow-Dannenberg,5280.550943651036505,0.000145049469734
67,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,03355,Lüneburg,21835.919836314980785,0.000599802677259
68,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,12070,Prignitz,91292.145935876484145,0.002507669654201
69,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13004,Schwerin,129887491.360491007566452,3.567830695685142
70,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13074,Nordwestmecklenburg,983741881.677175879478455,27.022036112297283
71,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13076,Ludwigslust-Parchim,2526727513.271751880645752,69.405728658374059
72,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,12070,Prignitz,20242.021804226013046,0.000514588804177
73,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13004,Schwerin,191827.959850959712639,0.004876613681290
74,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13071,Mecklenburgische Seenplatte,98661.557381806676858,0.002508155228879
75,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13072,Rostock,552843923.526292324066162,14.054292414832611
76,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13074,Nordwestmecklenburg,1141139652.005806922912598,29.009833830048787
77,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13076,Ludwigslust-Parchim,2239314792.379420757293701,56.927432068381599
78,14,Rostock – Landkreis Rostock II,13003,Rostock,181522827.425675421953201,18.252810658141559
79,14,Rostock – Landkreis Rostock II,13072,Rostock,812774579.994835853576660,81.727575130850340
80,14,Rostock – Landkreis Rostock II,13073,Vorpommern-Rügen,195060.060102963558165,0.019614030888115
81,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13071,Mecklenburgische Seenplatte,18352.087962645389780,0.000527934803026
82,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13072,Rostock,441534.006768308056053,0.012701615716252
83,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13073,Vorpommern-Rügen,3215111647.723467826843262,92.489167330794402
84,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13075,Vorpommern-Greifswald,260435536.401244848966599,7.491953171254755
85,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,12073,Uckermark,146333.355556950293249,0.002937819212473
86,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13071,Mecklenburgische Seenplatte,1283522715.359287023544312,25.768271891776205
87,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13073,Vorpommern-Rügen,71023.774016266295803,0.001425888219765
88,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13075,Vorpommern-Greifswald,3697055235.288543224334717,74.222858202523156
89,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,12065,Oberhavel,5461.929954269363407,0.000086940068304
90,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,12068,Ostprignitz-Ruppin,27778.885113699972862,0.000442169377750
91,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13071,Mecklenburgische Seenplatte,4216824806.147751331329346,67.121153098264102
92,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13072,Rostock,2064387961.982715129852295,32.859819134160198
93,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13073,Vorpommern-Rügen,175822.028460236993851,0.002798640643814
94,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13074,Nordwestmecklenburg,162974.361119228648022,0.002594138373458
95,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13075,Vorpommern-Greifswald,311440.883754918584600,0.004957348763718
96,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13076,Ludwigslust-Parchim,511926.506385544198565,0.008148571256759
97,18,Hamburg-Mitte,01062,Stormarn,7603.540664901313903,0.006542944184139
98,18,Hamburg-Mitte,02000,Hamburg,115360664.235132977366447,99.269329960966573
99,19,Hamburg-Altona,01056,Pinneberg,58996.879699324352259,0.075906879441951
100,19,Hamburg-Altona,02000,Hamburg,77663707.672808125615120,99.924093026266988
101,20,Hamburg-Eimsbüttel,01056,Pinneberg,5062.823148867683813,0.010144869166993
102,20,Hamburg-Eimsbüttel,02000,Hamburg,49900195.200246520340443,99.989854835667572
103,21,Hamburg-Nord,01060,Segeberg,6510.535273493107525,0.005688380421103
104,21,Hamburg-Nord,01062,Stormarn,7467.151164399715526,0.006524194202269
105,21,Hamburg-Nord,02000,Hamburg,114439254.082552596926689,99.987786715363399
106,22,Hamburg-Wandsbek,01062,Stormarn,31537.836507571231778,0.040065411934679
107,22,Hamburg-Wandsbek,02000,Hamburg,78684329.209202960133553,99.959934214695494
108,23,Hamburg-Bergedorf – Harburg,01053,Herzogtum Lauenburg,2986.850623802868995,0.000946940932863
109,23,Hamburg-Bergedorf – Harburg,01062,Stormarn,131.959482671801879,0.000041835984239
110,23,Hamburg-Bergedorf – Harburg,02000,Hamburg,315300263.235975623130798,99.961719886890336
111,23,Hamburg-Bergedorf – Harburg,03353,Harburg,117420.619745049742050,0.037226632732352
112,23,Hamburg-Bergedorf – Harburg,03359,Stade,204.921904904453385,0.000064967741690
113,24,Aurich – Emden,03402,Emden,111541382.269742742180824,7.932402963260457
114,24,Aurich – Emden,03452,Aurich,1293339395.772343397140503,91.977426196098079
115,24,Aurich – Emden,03457,Leer,69347.751135134589276,0.004931750848035
116,24,Aurich – Emden,03462,Wittmund,14164.856675083092341,0.001007351251860
117,25,Unterems,03402,Emden,94519.130031207168940,0.003639761127973
118,25,Unterems,03451,Ammerland,153793.921690691902768,0.005922326387299
119,25,Unterems,03452,Aurich,204546.785876488895155,0.007876727598310
120,25,Unterems,03453,Cloppenburg,73079.493999506463297,0.002814159434429
121,25,Unterems,03454,Emsland,1511090748.935964822769165,58.189377822256169
122,25,Unterems,03455,Friesland,0.279298875986569,0.000000010755296
123,25,Unterems,03456,Grafschaft Bentheim,12589.423678592893339,0.000484795986948
124,25,Unterems,03457,Leer,1084741736.560085296630859,41.771446746471952
125,26,Friesland – Wilhelmshaven – Wittmund,03405,Wilhelmshaven,108079491.752840697765350,7.784967448478832
126,26,Friesland – Wilhelmshaven – Wittmund,03451,Ammerland,43140.319352862265077,0.003107397864592
127,26,Friesland – Wilhelmshaven – Wittmund,03452,Aurich,56835.657691012063879,0.004093873295123
128,26,Friesland – Wilhelmshaven – Wittmund,03455,Friesland,617574167.332299828529358,44.483876744146585
129,26,Friesland – Wilhelmshaven – Wittmund,03457,Leer,1772.782460142057971,0.000127693547792
130,26,Friesland – Wilhelmshaven – Wittmund,03461,Wesermarsch,2648.802692511600526,0.000190793298564
131,26,Friesland – Wilhelmshaven – Wittmund,03462,Wittmund,658780733.275770783424377,47.451986321004270
132,27,Oldenburg – Ammerland,03403,Oldenburg (Oldb),103612460.904791355133057,12.439758764526143
133,27,Oldenburg – Ammerland,03451,Ammerland,729202994.778269529342651,87.548440276378130
134,27,Oldenburg – Ammerland,03453,Cloppenburg,18116.913345642551576,0.002175124783347
135,27,Oldenburg – Ammerland,03455,Friesland,12574.973027280881070,0.001509756930429
136,27,Oldenburg – Ammerland,03457,Leer,29063.517876090951177,0.003489379057981
137,27,Oldenburg – Ammerland,03458,Oldenburg,18989.367373914396012,0.002279872007282
138,27,Oldenburg – Ammerland,03461,Wesermarsch,19546.182164083096723,0.002346723442001
139,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03251,Diepholz,30908.377909331858973,0.001577105418598
140,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03352,Cuxhaven,6460.080219779642903,0.000329626729331
141,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03356,Osterholz,42388.855853238252166,0.002162898824727
142,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03401,Delmenhorst,62357173.244475074112415,3.181785731390467
143,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03403,Oldenburg (Oldb),18745.045070087751810,0.000956469221343
144,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03451,Ammerland,21325.013410130028205,0.001088112559626
145,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03453,Cloppenburg,40616.515966204220604,0.002072464870295
146,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03458,Oldenburg,1064122558.779998064041138,54.297040706169255
147,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03460,Vechta,49740.169517903472297,0.002538000897323
148,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03461,Wesermarsch,826962253.890983104705811,42.195894440451724
149,28,Delmenhorst – Wesermarsch – Oldenburg-Land,04011,Bremen,71957.922151301288977,0.003671665632820
150,28,Delmenhorst – Wesermarsch – Oldenburg-Land,04012,Bremerhaven,9692.023748274492391,0.000494537216266
151,29,Cuxhaven – Stade II,01061,Steinburg,17366.276443171838764,0.000674850649823
152,29,Cuxhaven – Stade II,03352,Cuxhaven,2056564243.026465892791748,79.917748652155638
153,29,Cuxhaven – Stade II,03356,Osterholz,83121.200664691292332,0.003230076203508
154,29,Cuxhaven – Stade II,03357,Rotenburg (Wümme),83976.712105468628579,0.003263321237562
155,29,Cuxhaven – Stade II,03359,Stade,515784011.742954015731812,20.043281968480393
156,29,Cuxhaven – Stade II,03461,Wesermarsch,36654.008128065310302,0.001424368734702
157,29,Cuxhaven – Stade II,04012,Bremerhaven,32081.503405956798815,0.001246681952326
158,30,Stade I – Rotenburg II,01056,Pinneberg,11310.482445094085051,0.000574109930959
159,30,Stade I – Rotenburg II,02000,Hamburg,743.633543284946654,0.000037746170799
160,30,Stade I – Rotenburg II,03352,Cuxhaven,51413.925535742513603,0.002609724685304
161,30,Stade I – Rotenburg II,03353,Harburg,63695.159435225381458,0.003233109088255
162,30,Stade I – Rotenburg II,03356,Osterholz,59755.153498411156761,0.003033117925425
163,30,Stade I – Rotenburg II,03357,Rotenburg (Wümme),1219847618.679000377655029,61.918369577949981
164,30,Stade I – Rotenburg II,03359,Stade,750055480.913103103637695,38.072142585676247
165,31,Mittelems,03453,Cloppenburg,115748.957697767153149,0.004919424437574
166,31,Mittelems,03454,Emsland,1370955002.751491069793701,58.266697838962912
167,31,Mittelems,03456,Grafschaft Bentheim,981702482.970075130462646,41.723150525127458
168,31,Mittelems,03459,Osnabrück,14164.998186763386911,0.000602023893987
169,31,Mittelems,05566,Steinfurt,107270.291081614792347,0.004559074240224
170,32,Cloppenburg – Vechta,03251,Diepholz,93368.633297975771711,0.004180428933933
171,32,Cloppenburg – Vechta,03451,Ammerland,68613.502344658903894,0.003072058145530
172,32,Cloppenburg – Vechta,03453,Cloppenburg,1419861046.370661735534668,63.571972628851348
173,32,Cloppenburg – Vechta,03454,Emsland,53982.997227258798375,0.002417001037480
174,32,Cloppenburg – Vechta,03457,Leer,18390.202481027634349,0.000823391452108
175,32,Cloppenburg – Vechta,03458,Oldenburg,82991.038537230255315,0.003715788980770
176,32,Cloppenburg – Vechta,03459,Osnabrück,163639.009556924371282,0.007326670918366
177,32,Cloppenburg – Vechta,03460,Vechta,813128140.681293487548828,36.406492054466497
178,33,Diepholz – Nienburg I,03251,Diepholz,1988956158.004223585128784,79.915240578318944
179,33,Diepholz – Nienburg I,03256,Nienburg (Weser),499613372.793729722499847,20.074209641211947
180,33,Diepholz – Nienburg I,03361,Verden,136340.928185219992884,0.005478108721877
181,33,Diepholz – Nienburg I,03401,Delmenhorst,17055.905861696981447,0.000685297569146
182,33,Diepholz – Nienburg I,03458,Oldenburg,16147.992519701068886,0.000648818075690
183,33,Diepholz – Nienburg I,03459,Osnabrück,66.060336567185374,0.000002654270517
184,33,Diepholz – Nienburg I,03460,Vechta,3173.741952929639410,0.000127519327503
185,33,Diepholz – Nienburg I,04011,Bremen,63526.260629219534167,0.002552452642455
186,33,Diepholz – Nienburg I,05770,Minden-Lübbecke,26255.691839495568274,0.001054940261735
187,34,Osterholz – Verden,03251,Diepholz,90428.481502868307871,0.006273815644365
188,34,Osterholz – Verden,03256,Nienburg (Weser),33267.582149851485156,0.002308063498062
189,34,Osterholz – Verden,03352,Cuxhaven,40760.773600968845130,0.002827931806928
190,34,Osterholz – Verden,03356,Osterholz,652542210.986222505569458,45.272567490408974
191,34,Osterholz – Verden,03357,Rotenburg (Wümme),210393.586159494327148,0.014596845489212
192,34,Osterholz – Verden,03358,Heidekreis,45675.638130178507708,0.003168918998804
193,34,Osterholz – Verden,03361,Verden,788147832.494434595108032,54.680716953308639
194,34,Osterholz – Verden,03461,Wesermarsch,8760.008758179314100,0.000607758518980
195,34,Osterholz – Verden,04011,Bremen,244054.399658548732987,0.016932190889497
196,35,Rotenburg I – Heidekreis,03241,Region Hannover,72650.698616569672595,0.002658485054404
197,35,Rotenburg I – Heidekreis,03256,Nienburg (Weser),39070.278710151862470,0.001429686899097
198,35,Rotenburg I – Heidekreis,03351,Celle,468685.980682445690036,0.017150484421755
199,35,Rotenburg I – Heidekreis,03353,Harburg,51233.069734070137201,0.001874756234597
200,35,Rotenburg I – Heidekreis,03355,Lüneburg,63556.260599900633679,0.002325695033029
201,35,Rotenburg I – Heidekreis,03357,Rotenburg (Wümme),852048403.261930227279663,31.178749672535833
202,35,Rotenburg I – Heidekreis,03358,Heidekreis,1879776154.997180223464966,68.786080641291747
203,35,Rotenburg I – Heidekreis,03360,Uelzen,136978.442610063531902,0.005012410746060
204,35,Rotenburg I – Heidekreis,03361,Verden,128937.359529495995957,0.004718165823464
205,36,Harburg,02000,Hamburg,72550.460142410258413,0.005812168045707
206,36,Harburg,03353,Harburg,1247901747.088046312332153,99.972000789102026
207,36,Harburg,03355,Lüneburg,156590.456422376533737,0.012544786694588
208,36,Harburg,03357,Rotenburg (Wümme),194.082268668804545,0.000015548333642
209,36,Harburg,03358,Heidekreis,12005.535655778894579,0.000961788396285
210,36,Harburg,03359,Stade,108161.985895256002550,0.008665081337135
211,37,Lüchow-Dannenberg – Lüneburg,01053,Herzogtum Lauenburg,55729.019430906366324,0.002183239549240
212,37,Lüchow-Dannenberg – Lüneburg,03353,Harburg,144127.687162314512534,0.005646344937819
213,37,Lüchow-Dannenberg – Lüneburg,03354,Lüchow-Dannenberg,1225793547.512734174728394,48.021676667958438
214,37,Lüchow-Dannenberg – Lüneburg,03355,Lüneburg,1326310532.963127851486206,51.959529159294505
215,37,Lüchow-Dannenberg – Lüneburg,03358,Heidekreis,83279.244985802273732,0.003262546930496
216,37,Lüchow-Dannenberg – Lüneburg,03360,Uelzen,121524.988613691544742,0.004760861828752
217,37,Lüchow-Dannenberg – Lüneburg,12070,Prignitz,34496.727988277438271,0.001351443496270
218,37,Lüchow-Dannenberg – Lüneburg,13076,Ludwigslust-Parchim,34209.292816535184102,0.001340182938643
219,37,Lüchow-Dannenberg – Lüneburg,15081,Altmarkkreis Salzwedel,3574.469754782674499,0.000140033394018
220,37,Lüchow-Dannenberg – Lüneburg,15090,Stendal,2795.249183605188591,0.000109506656136
221,38,Osnabrück-Land,03251,Diepholz,883.412607398378213,0.000046133835080
222,38,Osnabrück-Land,03404,Osnabrück,76798.947716806054814,0.004010617415467
223,38,Osnabrück-Land,03453,Cloppenburg,47224.381426406900573,0.002466165646980
224,38,Osnabrück-Land,03454,Emsland,66928.935126725598820,0.003495182691926
225,38,Osnabrück-Land,03459,Osnabrück,1914519728.647564411163330,99.980616847554927
226,38,Osnabrück-Land,03460,Vechta,42397.610851550256484,0.002214100603077
227,38,Osnabrück-Land,05566,Steinfurt,74136.581314910115907,0.003871582527943
228,38,Osnabrück-Land,05570,Warendorf,2442.686823538429508,0.000127562715457
229,38,Osnabrück-Land,05754,Gütersloh,16376.722740743178292,0.000855230070007
230,38,Osnabrück-Land,05758,Herford,32410.841655113064917,0.001692568581425
231,38,Osnabrück-Land,05770,Minden-Lübbecke,11565.203820303289831,0.000603961502522
232,39,Stadt Osnabrück,03404,Osnabrück,120026154.306971326470375,36.943787393121177
233,39,Stadt Osnabrück,03459,Osnabrück,204813011.178233057260513,63.040996222888346
234,39,Stadt Osnabrück,05566,Steinfurt,49436.686764079655404,0.015216503900987
235,40,Nienburg II – Schaumburg,03241,Region Hannover,316433.902873049839400,0.020075274995911
236,40,Nienburg II – Schaumburg,03251,Diepholz,272313.420366623438895,0.017276172841474
237,40,Nienburg II – Schaumburg,03252,Hameln-Pyrmont,171723.006074025382986,0.010894491831502
238,40,Nienburg II – Schaumburg,03256,Nienburg (Weser),899934815.341815114021301,57.093878792215058
239,40,Nienburg II – Schaumburg,03257,Schaumburg,675364367.164377808570862,42.846626957996278
240,40,Nienburg II – Schaumburg,03358,Heidekreis,110703.103132591611939,0.007023252622773
241,40,Nienburg II – Schaumburg,05766,Lippe,8763.606688046747877,0.000555982821756
242,40,Nienburg II – Schaumburg,05770,Minden-Lübbecke,57833.494348368185456,0.003669086316215
243,41,Stadt Hannover I,03241,Region Hannover,113748791.198797971010208,100.000000022739499
244,42,Stadt Hannover II,03241,Region Hannover,90387476.685507744550705,100.000000003200881
245,43,Hannover-Land I,03241,Region Hannover,1134390529.792854309082031,99.921719417881818
246,43,Hannover-Land I,03256,Nienburg (Weser),169800.740598145901458,0.014956738013402
247,43,Hannover-Land I,03257,Schaumburg,126241.012518830102636,0.011119820468035
248,43,Hannover-Land I,03351,Celle,520468.628379729983862,0.045844988022128
249,43,Hannover-Land I,03358,Heidekreis,72191.276384597498691,0.006358900461411
250,44,Celle – Uelzen,03151,Gifhorn,349200.303819606022444,0.011599341934435
251,44,Celle – Uelzen,03241,Region Hannover,309474.740577952528838,0.010279782969171
252,44,Celle – Uelzen,03351,Celle,1548246148.281351327896118,51.427894753104709
253,44,Celle – Uelzen,03354,Lüchow-Dannenberg,70209.081388991733547,0.002332126097903
254,44,Celle – Uelzen,03355,Lüneburg,245620.831342473597033,0.008158755813779
255,44,Celle – Uelzen,03358,Heidekreis,268420.511526600981597,0.008916089881243
256,44,Celle – Uelzen,03360,Uelzen,1461029158.973245859146118,48.530819148040898
257,45,Gifhorn – Peine,03101,Braunschweig,170378.967199682228966,0.009363879176926
258,45,Gifhorn – Peine,03102,Salzgitter,77279.579979405592894,0.004247218196379
259,45,Gifhorn – Peine,03103,Wolfsburg,29433.872022965122596,0.001617659889962
260,45,Gifhorn – Peine,03151,Gifhorn,1282912709.828398227691650,70.507761649341290
261,45,Gifhorn – Peine,03154,Helmstedt,27524.941376336770190,0.001512746729459
262,45,Gifhorn – Peine,03157,Peine,535396729.924976587295532,29.424936499722087
263,45,Gifhorn – Peine,03241,Region Hannover,264730.958277107041795,0.014549382171060
264,45,Gifhorn – Peine,03254,Hildesheim,245913.526234893099172,0.013515192546840
265,45,Gifhorn – Peine,03351,Celle,266510.815622066787910,0.014647201575675
266,45,Gifhorn – Peine,03360,Uelzen,139061.588951794168679,0.007642703430464
267,45,Gifhorn – Peine,15081,Altmarkkreis Salzwedel,3745.141973275784949,0.000205829730715
268,46,Hameln-Pyrmont – Holzminden,03155,Northeim,310387277.934101641178131,17.225584449748681
269,46,Hameln-Pyrmont – Holzminden,03241,Region Hannover,215974.070988484367263,0.011985928107395
270,46,Hameln-Pyrmont – Holzminden,03252,Hameln-Pyrmont,796873726.113020181655884,44.224156854328392
271,46,Hameln-Pyrmont – Holzminden,03254,Hildesheim,328264.500988257408608,0.018217717946637
272,46,Hameln-Pyrmont – Holzminden,03255,Holzminden,693752200.987613677978516,38.501214369515260
273,46,Hameln-Pyrmont – Holzminden,03257,Schaumburg,199017.058188745751977,0.011044863583290
274,46,Hameln-Pyrmont – Holzminden,05762,Höxter,40955.858606935413263,0.002272930146626
275,46,Hameln-Pyrmont – Holzminden,05766,Lippe,89163.958651006178115,0.004948338442992
276,46,Hameln-Pyrmont – Holzminden,06633,Kassel,10353.491314174098079,0.000574588430844
277,47,Hannover-Land II,03151,Gifhorn,10893.465268515472417,0.001139025197413
278,47,Hannover-Land II,03157,Peine,151592.753734396479558,0.015850600519909
279,47,Hannover-Land II,03241,Region Hannover,955710981.751537919044495,99.929532322997929
280,47,Hannover-Land II,03252,Hameln-Pyrmont,50871.357819815697439,0.005319130043116
281,47,Hannover-Land II,03254,Hildesheim,306255.594250513997395,0.032022210573188
282,47,Hannover-Land II,03257,Schaumburg,2052.568463621959381,0.000214617400602
283,47,Hannover-Land II,03351,Celle,152277.805495943728602,0.015922229813132
284,48,Hildesheim,03102,Salzgitter,33442.653159990586573,0.002771227053950
285,48,Hildesheim,03153,Goslar,118090.251932980798301,0.009785554375691
286,48,Hildesheim,03155,Northeim,262793.647416506835725,0.021776408164832
287,48,Hildesheim,03157,Peine,82489.218321171108983,0.006835473022347
288,48,Hildesheim,03158,Wolfenbüttel,130138.178778429428348,0.010783906410095
289,48,Hildesheim,03241,Region Hannover,208165.287981461413438,0.017249626546906
290,48,Hildesheim,03252,Hameln-Pyrmont,69071.638798284271616,0.005723624653306
291,48,Hildesheim,03254,Hildesheim,1205768370.284265279769897,99.916053685799653
292,48,Hildesheim,03255,Holzminden,108857.947841369241360,0.009020519055480
293,49,Salzgitter – Wolfenbüttel,03101,Braunschweig,142958.433046869351529,0.011533656519505
294,49,Salzgitter – Wolfenbüttel,03102,Salzgitter,224884380.508580386638641,18.143310234362691
295,49,Salzgitter – Wolfenbüttel,03153,Goslar,290521078.697994828224182,23.438773508942319
296,49,Salzgitter – Wolfenbüttel,03154,Helmstedt,223754.316206433461048,0.018052138463463
297,49,Salzgitter – Wolfenbüttel,03155,Northeim,121125.109362141374731,0.009772179069789
